Year,Mulch,Rep,trt,dpi,log MPN/Cucumber,ytmdr_order,dpi4log,Year_Trt,Year_Mulch,Trt_Mulch,Year_Trt_Mulch,SM0,SM10,SM20,SM30,SM40,SM50,SM60,SM70,SM80,SM90,SM100,SM110,SM120,SMd10at10,SMd10at20,SMd10at30,SMd10at40,SMd10at50,SMd10at60,SMd10at70,SMd10at80,SMd10at90,SMd10at100,SMd10at110,SMd10at120,SolSalts0,SolSalts10,SolSalts20,SolSalts30,SolSalts40,SolSalts50,SolSalts60,SolSalts70,SolSalts80,SolSalts90,SolSalts100,SolSalts110,SolSalts120,SolSaltsDelta10,SolSaltsDelta20,SolSaltsDelta30,SolSaltsDelta40,SolSaltsDelta50,SolSaltsDelta60,SolSaltsDelta70,SolSaltsDelta80,SolSaltsDelta90,SolSaltsDelta100,SolSaltsDelta110,SolSaltsDelta120,DWBTWEC0,DWBTWEC10,DWBTWEC20,DWBTWEC30,DWBTWEC40,DWBTWEC50,DWBTWEC60,DWBTWEC70,DWBTWEC80,DWBTWEC90,DWBTWEC100,DWBTWEC110,DWBTWEC120,DWBTWECDelta10,DWBTWECDelta20,DWBTWECDelta30,DWBTWECDelta40,DWBTWECDelta50,DWBTWECDelta60,DWBTWECDelta70,DWBTWECDelta80,DWBTWECDelta90,DWBTWECDelta100,DWBTWECDelta110,DWBTWECDelta120,Rain0to10,Rain10to20,Rain20to30,Rain30to40,Rain40to50,Rain50to60,Rain60to70,Rain70to80,Rain80to90,Rain90to100,Rain100to110,Rain110to120,RainDelta20,RainDelta30,RainDelta40,RainDelta50,RainDelta60,RainDelta70,RainDelta80,RainDelta90,RainDelta100,RainDelta110,RainDelta120,SoilTemp0,SoilTemp10,SoilTemp20,SoilTemp30,SoilTemp40,SoilTemp50,SoilTemp60,SoilTemp70,SoilTemp80,SoilTemp90,SoilTemp100,SoilTemp110,SoilTemp120,SoilTempDelta10,SoilTempDelta20,SoilTempDelta30,SoilTempDelta40,SoilTempDelta50,SoilTempDelta60,SoilTempDelta70,SoilTempDelta80,SoilTempDelta90,SoilTempDelta100,SoilTempDelta110,SoilTempDelta120,AirTemp0,AirTemp10,AirTemp20,AirTemp30,AirTemp40,AirTemp50,AirTemp60,AirTemp70,AirTemp80,AirTemp90,AirTemp100,AirTemp110,AirTemp120,AirTempDelta10,AirTempDelta20,AirTempDelta30,AirTempDelta40,AirTempDelta50,AirTempDelta60,AirTempDelta70,AirTempDelta80,AirTempDelta90,AirTempDelta100,AirTempDelta110,AirTempDelta120,TotalNpct0,TotalNpct30,TotalNpct60,TotalNpct90,TotalNpct120,TotalCpct0,TotalCpct30,TotalCpct60,TotalCpct90,TotalCpct120,CNratio0,CNratio30,CNratio60,CNratio90,CNratio120,NO3_N0,NO3_N30,NO3_N60,NO3_N90,NO3_N120,DaysEC4LogRed,ECLogDelta10,ECLogDelta20,ECLogDelta30,ECLogDelta40,ECLogDelta50,ECLogDelta60,ECLogDelta70,ECLogDelta80,ECLogDelta90,ECLogDelta100,ECLogDelta110,ECLogDelta120,PctLogRed0to30,PctLogRed30to60,PctLogRed60to90,PctLogRed90to120
2018,NoM,1,CPL,69,3.39,13,48,2018.CPL,2018.NoM,CPL.NoM,2018.CPL.NoM,12.16,22.13,17.7,17.4,18.01,11.78,17.6,14.36,7.35,17.1,15.95,12.1,13.55,4.41,-4.43,-0.3,0.61,-6.23,5.82,-3.24,-7.01,9.75,-1.15,-3.85,1.45,0.52,0.1,0.33,0.14,0.05,0.05,0.05,0.08,0.07,0.06,0.06,0.05,0.04,-0.08,0.23,-0.19,-0.09,0,0,0.03,-0.01,-0.01,0,-0.01,-0.01,174.6,141.63,138.55,79.04,56.77,93.94,81.84,140.83,110.24,76.08,111.61,109.35,79.15,-54.72,-3.08,-59.51,-22.27,37.18,-12.1,58.99,-30.59,-34.16,35.53,-2.26,-30.2,0.31,0.01,0.03,2.52,3.65,2.09,3.16,1.03,4.1,0.47,2.4,0.62,-0.3,0.02,2.49,1.13,-1.56,1.07,-2.13,3.07,-3.63,1.93,-1.78,22.39,24.06,34.37,30.88,27.53,26.39,27.82,24.87,26.34,24.01,24.01,22.72,21.35,1.67,10.31,-3.49,-3.35,-1.13,1.43,-2.96,1.47,-2.33,0,-1.29,-1.37,24.83,25.44,27.44,24.67,25.17,25.06,24.28,21.33,24.89,23.78,20.83,21.83,15.33,0.61,2,-2.78,0.5,-0.11,-0.78,-2.94,3.56,-1.11,-2.94,1,-6.5,0.15,0.08,0.07,0.09,0.07,1.56,1.01,0.79,0.92,0.77,10.7,12.12,11.3,10.25,11.17,42.86,43.2,23.04,56.52,23.21,48,0,-2.155,0,-0.001,-2.206,-0.045,0,0,-0.16,-0.16,0,0,0.456,0.476,0.034,0.034
2018,NoM,1,CPL,74,2.62,15,49.714,2018.CPL,2018.NoM,CPL.NoM,2018.CPL.NoM,12.16,22.13,17.7,17.4,18.01,11.78,17.6,14.36,7.35,17.1,15.95,12.1,13.55,4.41,-4.43,-0.3,0.61,-6.23,5.82,-3.24,-7.01,9.75,-1.15,-3.85,1.45,0.52,0.1,0.33,0.14,0.05,0.05,0.05,0.08,0.07,0.06,0.06,0.05,0.04,-0.08,0.23,-0.19,-0.09,0,0,0.03,-0.01,-0.01,0,-0.01,-0.01,174.6,141.63,138.55,79.04,56.77,93.94,81.84,140.83,110.24,76.08,111.61,109.35,79.15,-54.72,-3.08,-59.51,-22.27,37.18,-12.1,58.99,-30.59,-34.16,35.53,-2.26,-30.2,0.31,0.01,0.03,2.52,3.65,2.09,3.16,1.03,4.1,0.47,2.4,0.62,-0.3,0.02,2.49,1.13,-1.56,1.07,-2.13,3.07,-3.63,1.93,-1.78,22.39,24.06,34.37,30.88,27.53,26.39,27.82,24.87,26.34,24.01,24.01,22.72,21.35,1.67,10.31,-3.49,-3.35,-1.13,1.43,-2.96,1.47,-2.33,0,-1.29,-1.37,24.83,25.44,27.44,24.67,25.17,25.06,24.28,21.33,24.89,23.78,20.83,21.83,15.33,0.61,2,-2.78,0.5,-0.11,-0.78,-2.94,3.56,-1.11,-2.94,1,-6.5,0.15,0.08,0.07,0.09,0.07,1.56,1.01,0.79,0.92,0.77,10.7,12.12,11.3,10.25,11.17,42.86,43.2,23.04,56.52,23.21,48,0,-2.155,0,-0.001,-2.206,-0.045,0,0,-0.16,-0.16,0,0,0.456,0.476,0.034,0.034
2018,NoM,2,CPL,54,2.01,10,48.571,2018.CPL,2018.NoM,CPL.NoM,2018.CPL.NoM,16.69,17,19.2,21,17.86,12.57,16.8,18.17,7.96,17,15.93,13.97,13.81,1.7,2.2,1.8,-3.14,-5.28,4.23,1.37,-10.21,9.04,-1.07,-1.96,-0.16,0.44,0.25,0.08,0.11,0.07,0.04,0.06,0.09,0.08,0.06,0.07,0.11,0.06,0.09,-0.17,0.03,-0.04,-0.03,0.02,0.03,-0.01,-0.02,0.01,0.04,-0.05,216.6,166.72,131.22,121.72,78.26,93.83,101.6,106.76,117.02,101.92,100.66,154.06,82.85,-32.01,-35.5,-9.5,-43.46,15.58,7.77,5.16,10.26,-15.1,-1.26,53.4,-71.21,0.31,0.01,0.03,2.52,3.65,2.09,3.16,1.03,4.1,0.47,2.4,0.62,-0.3,0.02,2.49,1.13,-1.56,1.07,-2.13,3.07,-3.63,1.93,-1.78,22.39,24.06,34.37,30.88,27.53,26.39,27.82,24.87,26.34,24.01,24.01,22.72,21.35,1.67,10.31,-3.49,-3.35,-1.13,1.43,-2.96,1.47,-2.33,0,-1.29,-1.37,24.83,25.44,27.44,24.67,25.17,25.06,24.28,21.33,24.89,23.78,20.83,21.83,15.33,0.61,2,-2.78,0.5,-0.11,-0.78,-2.94,3.56,-1.11,-2.94,1,-6.5,0.17,0.12,0.08,0.08,0.1,1.65,1.26,0.85,0.8,0.94,9.6,10.18,10.96,10.26,9.56,82.45,10.41,27.96,47.04,69.33,50,0,-2.155,0,-0.001,-2.206,-0.045,0,0,-0.16,-0.16,0,0,0.456,0.476,0.034,0.034
2018,NoM,2,CPL,60,2.18,12,49.143,2018.CPL,2018.NoM,CPL.NoM,2018.CPL.NoM,16.69,17,19.2,21,17.86,12.57,16.8,18.17,7.96,17,15.93,13.97,13.81,1.7,2.2,1.8,-3.14,-5.28,4.23,1.37,-10.21,9.04,-1.07,-1.96,-0.16,0.44,0.25,0.08,0.11,0.07,0.04,0.06,0.09,0.08,0.06,0.07,0.11,0.06,0.09,-0.17,0.03,-0.04,-0.03,0.02,0.03,-0.01,-0.02,0.01,0.04,-0.05,216.6,166.72,131.22,121.72,78.26,93.83,101.6,106.76,117.02,101.92,100.66,154.06,82.85,-32.01,-35.5,-9.5,-43.46,15.58,7.77,5.16,10.26,-15.1,-1.26,53.4,-71.21,0.31,0.01,0.03,2.52,3.65,2.09,3.16,1.03,4.1,0.47,2.4,0.62,-0.3,0.02,2.49,1.13,-1.56,1.07,-2.13,3.07,-3.63,1.93,-1.78,22.39,24.06,34.37,30.88,27.53,26.39,27.82,24.87,26.34,24.01,24.01,22.72,21.35,1.67,10.31,-3.49,-3.35,-1.13,1.43,-2.96,1.47,-2.33,0,-1.29,-1.37,24.83,25.44,27.44,24.67,25.17,25.06,24.28,21.33,24.89,23.78,20.83,21.83,15.33,0.61,2,-2.78,0.5,-0.11,-0.78,-2.94,3.56,-1.11,-2.94,1,-6.5,0.17,0.12,0.08,0.08,0.1,1.65,1.26,0.85,0.8,0.94,9.6,10.18,10.96,10.26,9.56,82.45,10.41,27.96,47.04,69.33,50,0,-2.155,0,-0.001,-2.206,-0.045,0,0,-0.16,-0.16,0,0,0.456,0.476,0.034,0.034
2018,NoM,2,CPL,69,3.38,14,50,2018.CPL,2018.NoM,CPL.NoM,2018.CPL.NoM,16.69,17,19.2,21,17.86,12.57,16.8,18.17,7.96,17,15.93,13.97,13.81,1.7,2.2,1.8,-3.14,-5.28,4.23,1.37,-10.21,9.04,-1.07,-1.96,-0.16,0.44,0.25,0.08,0.11,0.07,0.04,0.06,0.09,0.08,0.06,0.07,0.11,0.06,0.09,-0.17,0.03,-0.04,-0.03,0.02,0.03,-0.01,-0.02,0.01,0.04,-0.05,216.6,166.72,131.22,121.72,78.26,93.83,101.6,106.76,117.02,101.92,100.66,154.06,82.85,-32.01,-35.5,-9.5,-43.46,15.58,7.77,5.16,10.26,-15.1,-1.26,53.4,-71.21,0.31,0.01,0.03,2.52,3.65,2.09,3.16,1.03,4.1,0.47,2.4,0.62,-0.3,0.02,2.49,1.13,-1.56,1.07,-2.13,3.07,-3.63,1.93,-1.78,22.39,24.06,34.37,30.88,27.53,26.39,27.82,24.87,26.34,24.01,24.01,22.72,21.35,1.67,10.31,-3.49,-3.35,-1.13,1.43,-2.96,1.47,-2.33,0,-1.29,-1.37,24.83,25.44,27.44,24.67,25.17,25.06,24.28,21.33,24.89,23.78,20.83,21.83,15.33,0.61,2,-2.78,0.5,-0.11,-0.78,-2.94,3.56,-1.11,-2.94,1,-6.5,0.17,0.12,0.08,0.08,0.1,1.65,1.26,0.85,0.8,0.94,9.6,10.18,10.96,10.26,9.56,82.45,10.41,27.96,47.04,69.33,50,0,-2.155,0,-0.001,-2.206,-0.045,0,0,-0.16,-0.16,0,0,0.456,0.476,0.034,0.034
2018,NoM,2,CPL,74,3.18,16,48.286,2018.CPL,2018.NoM,CPL.NoM,2018.CPL.NoM,16.69,17,19.2,21,17.86,12.57,16.8,18.17,7.96,17,15.93,13.97,13.81,1.7,2.2,1.8,-3.14,-5.28,4.23,1.37,-10.21,9.04,-1.07,-1.96,-0.16,0.44,0.25,0.08,0.11,0.07,0.04,0.06,0.09,0.08,0.06,0.07,0.11,0.06,0.09,-0.17,0.03,-0.04,-0.03,0.02,0.03,-0.01,-0.02,0.01,0.04,-0.05,216.6,166.72,131.22,121.72,78.26,93.83,101.6,106.76,117.02,101.92,100.66,154.06,82.85,-32.01,-35.5,-9.5,-43.46,15.58,7.77,5.16,10.26,-15.1,-1.26,53.4,-71.21,0.31,0.01,0.03,2.52,3.65,2.09,3.16,1.03,4.1,0.47,2.4,0.62,-0.3,0.02,2.49,1.13,-1.56,1.07,-2.13,3.07,-3.63,1.93,-1.78,22.39,24.06,34.37,30.88,27.53,26.39,27.82,24.87,26.34,24.01,24.01,22.72,21.35,1.67,10.31,-3.49,-3.35,-1.13,1.43,-2.96,1.47,-2.33,0,-1.29,-1.37,24.83,25.44,27.44,24.67,25.17,25.06,24.28,21.33,24.89,23.78,20.83,21.83,15.33,0.61,2,-2.78,0.5,-0.11,-0.78,-2.94,3.56,-1.11,-2.94,1,-6.5,0.17,0.12,0.08,0.08,0.1,1.65,1.26,0.85,0.8,0.94,9.6,10.18,10.96,10.26,9.56,82.45,10.41,27.96,47.04,69.33,50,0,-2.155,0,-0.001,-2.206,-0.045,0,0,-0.16,-0.16,0,0,0.456,0.476,0.034,0.034
2018,M,1,HTPP,54,1.88,17,103.143,2018.HTPP,2018.M,HTPP.M,2018.HTPP.M,15.91,13.08,13.1,12.2,18.47,13.92,18.5,14.68,11.32,11.1,15.38,14.73,12.13,-1.26,0.02,-0.9,6.27,-4.55,4.58,-3.82,-3.36,-0.22,4.28,-0.65,-2.6,1.45,0.71,1.7,1.88,0.14,0.11,0.1,0.08,0.29,0.05,0.08,0.41,0.25,0.32,0.99,0.18,-1.74,-0.03,-0.01,-0.02,0.21,-0.24,0.03,0.33,-0.16,3516.13,312.52,526.22,621.05,189.56,150.8,160.02,132.32,396.55,58.96,111.87,260.39,79.68,-104.74,213.7,94.83,-431.49,-38.75,9.22,-27.7,264.23,-337.59,52.91,148.51,-180.71,0.31,0.01,0.03,2.52,3.65,2.09,3.16,1.03,4.1,0.47,2.4,0.62,-0.3,0.02,2.49,1.13,-1.56,1.07,-2.13,3.07,-3.63,1.93,-1.78,22.39,24.06,34.37,30.88,27.53,26.39,27.82,24.87,26.34,24.01,24.01,22.72,21.35,1.67,10.31,-3.49,-3.35,-1.13,1.43,-2.96,1.47,-2.33,0,-1.29,-1.37,24.83,25.44,27.44,24.67,25.17,25.06,24.28,21.33,24.89,23.78,20.83,21.83,15.33,0.61,2,-2.78,0.5,-0.11,-0.78,-2.94,3.56,-1.11,-2.94,1,-6.5,0.35,0.24,0.11,0.08,0.07,1.99,1.51,1.06,0.75,0.77,5.78,6.25,9.85,9.85,10.43,7.49,220.6,48.99,58.13,43.29,102,-0.021,-0.395,-0.921,-0.58,-0.218,-0.081,-0.033,-0.998,-0.195,-0.03,-2.059,-0.001,0.242,0.159,0.222,0.378
2018,M,1,HTPP,60,2.18,19,108.857,2018.HTPP,2018.M,HTPP.M,2018.HTPP.M,15.91,13.08,13.1,12.2,18.47,13.92,18.5,14.68,11.32,11.1,15.38,14.73,12.13,-1.26,0.02,-0.9,6.27,-4.55,4.58,-3.82,-3.36,-0.22,4.28,-0.65,-2.6,1.45,0.71,1.7,1.88,0.14,0.11,0.1,0.08,0.29,0.05,0.08,0.41,0.25,0.32,0.99,0.18,-1.74,-0.03,-0.01,-0.02,0.21,-0.24,0.03,0.33,-0.16,3516.13,312.52,526.22,621.05,189.56,150.8,160.02,132.32,396.55,58.96,111.87,260.39,79.68,-104.74,213.7,94.83,-431.49,-38.75,9.22,-27.7,264.23,-337.59,52.91,148.51,-180.71,0.31,0.01,0.03,2.52,3.65,2.09,3.16,1.03,4.1,0.47,2.4,0.62,-0.3,0.02,2.49,1.13,-1.56,1.07,-2.13,3.07,-3.63,1.93,-1.78,22.39,24.06,34.37,30.88,27.53,26.39,27.82,24.87,26.34,24.01,24.01,22.72,21.35,1.67,10.31,-3.49,-3.35,-1.13,1.43,-2.96,1.47,-2.33,0,-1.29,-1.37,24.83,25.44,27.44,24.67,25.17,25.06,24.28,21.33,24.89,23.78,20.83,21.83,15.33,0.61,2,-2.78,0.5,-0.11,-0.78,-2.94,3.56,-1.11,-2.94,1,-6.5,0.35,0.24,0.11,0.08,0.07,1.99,1.51,1.06,0.75,0.77,5.78,6.25,9.85,9.85,10.43,7.49,220.6,48.99,58.13,43.29,102,-0.021,-0.395,-0.921,-0.58,-0.218,-0.081,-0.033,-0.998,-0.195,-0.03,-2.059,-0.001,0.242,0.159,0.222,0.378
2018,M,1,HTPP,69,3.18,21,105.429,2018.HTPP,2018.M,HTPP.M,2018.HTPP.M,15.91,13.08,13.1,12.2,18.47,13.92,18.5,14.68,11.32,11.1,15.38,14.73,12.13,-1.26,0.02,-0.9,6.27,-4.55,4.58,-3.82,-3.36,-0.22,4.28,-0.65,-2.6,1.45,0.71,1.7,1.88,0.14,0.11,0.1,0.08,0.29,0.05,0.08,0.41,0.25,0.32,0.99,0.18,-1.74,-0.03,-0.01,-0.02,0.21,-0.24,0.03,0.33,-0.16,3516.13,312.52,526.22,621.05,189.56,150.8,160.02,132.32,396.55,58.96,111.87,260.39,79.68,-104.74,213.7,94.83,-431.49,-38.75,9.22,-27.7,264.23,-337.59,52.91,148.51,-180.71,0.31,0.01,0.03,2.52,3.65,2.09,3.16,1.03,4.1,0.47,2.4,0.62,-0.3,0.02,2.49,1.13,-1.56,1.07,-2.13,3.07,-3.63,1.93,-1.78,22.39,24.06,34.37,30.88,27.53,26.39,27.82,24.87,26.34,24.01,24.01,22.72,21.35,1.67,10.31,-3.49,-3.35,-1.13,1.43,-2.96,1.47,-2.33,0,-1.29,-1.37,24.83,25.44,27.44,24.67,25.17,25.06,24.28,21.33,24.89,23.78,20.83,21.83,15.33,0.61,2,-2.78,0.5,-0.11,-0.78,-2.94,3.56,-1.11,-2.94,1,-6.5,0.35,0.24,0.11,0.08,0.07,1.99,1.51,1.06,0.75,0.77,5.78,6.25,9.85,9.85,10.43,7.49,220.6,48.99,58.13,43.29,102,-0.021,-0.395,-0.921,-0.58,-0.218,-0.081,-0.033,-0.998,-0.195,-0.03,-2.059,-0.001,0.242,0.159,0.222,0.378
2018,M,1,HTPP,74,2.18,23,102,2018.HTPP,2018.M,HTPP.M,2018.HTPP.M,15.91,13.08,13.1,12.2,18.47,13.92,18.5,14.68,11.32,11.1,15.38,14.73,12.13,-1.26,0.02,-0.9,6.27,-4.55,4.58,-3.82,-3.36,-0.22,4.28,-0.65,-2.6,1.45,0.71,1.7,1.88,0.14,0.11,0.1,0.08,0.29,0.05,0.08,0.41,0.25,0.32,0.99,0.18,-1.74,-0.03,-0.01,-0.02,0.21,-0.24,0.03,0.33,-0.16,3516.13,312.52,526.22,621.05,189.56,150.8,160.02,132.32,396.55,58.96,111.87,260.39,79.68,-104.74,213.7,94.83,-431.49,-38.75,9.22,-27.7,264.23,-337.59,52.91,148.51,-180.71,0.31,0.01,0.03,2.52,3.65,2.09,3.16,1.03,4.1,0.47,2.4,0.62,-0.3,0.02,2.49,1.13,-1.56,1.07,-2.13,3.07,-3.63,1.93,-1.78,22.39,24.06,34.37,30.88,27.53,26.39,27.82,24.87,26.34,24.01,24.01,22.72,21.35,1.67,10.31,-3.49,-3.35,-1.13,1.43,-2.96,1.47,-2.33,0,-1.29,-1.37,24.83,25.44,27.44,24.67,25.17,25.06,24.28,21.33,24.89,23.78,20.83,21.83,15.33,0.61,2,-2.78,0.5,-0.11,-0.78,-2.94,3.56,-1.11,-2.94,1,-6.5,0.35,0.24,0.11,0.08,0.07,1.99,1.51,1.06,0.75,0.77,5.78,6.25,9.85,9.85,10.43,7.49,220.6,48.99,58.13,43.29,102,-0.021,-0.395,-0.921,-0.58,-0.218,-0.081,-0.033,-0.998,-0.195,-0.03,-2.059,-0.001,0.242,0.159,0.222,0.378
2018,M,2,HTPP,54,1.88,18,110,2018.HTPP,2018.M,HTPP.M,2018.HTPP.M,11.07,14.49,13.4,15,20.87,11.13,19.7,16.15,7.65,16.2,17.03,10.61,13.9,-2.38,-1.09,1.6,5.87,-9.74,8.57,-3.55,-8.51,8.55,0.83,-6.41,3.29,1.65,0.68,1.8,1.58,0.18,0.26,0.07,0.28,0.13,0.06,0.09,0.88,0.08,0.37,1.12,-0.22,-1.4,0.08,-0.19,0.21,-0.15,-0.07,0.03,0.79,-0.8,3385.56,376.9,278.01,221.96,245.02,143.19,152.61,141.62,149.69,137.34,156.05,62.52,118.84,-65.16,-98.89,-56.05,23.06,-101.83,9.42,-10.99,8.07,-12.35,18.71,-93.54,56.32,0.31,0.01,0.03,2.52,3.65,2.09,3.16,1.03,4.1,0.47,2.4,0.62,-0.3,0.02,2.49,1.13,-1.56,1.07,-2.13,3.07,-3.63,1.93,-1.78,22.39,24.06,34.37,30.88,27.53,26.39,27.82,24.87,26.34,24.01,24.01,22.72,21.35,1.67,10.31,-3.49,-3.35,-1.13,1.43,-2.96,1.47,-2.33,0,-1.29,-1.37,24.83,25.44,27.44,24.67,25.17,25.06,24.28,21.33,24.89,23.78,20.83,21.83,15.33,0.61,2,-2.78,0.5,-0.11,-0.78,-2.94,3.56,-1.11,-2.94,1,-6.5,0.2,0.19,0.09,0.11,0.09,1.25,1.19,0.89,1.11,1,6.2,6.34,10.32,10.45,11.48,5.04,220.91,63.64,59.63,28.91,110,-0.021,-0.395,-0.921,-0.58,-0.218,-0.081,-0.033,-0.998,-0.195,-0.03,-2.059,-0.001,0.242,0.159,0.222,0.378
2018,M,2,HTPP,60,2.18,20,106.571,2018.HTPP,2018.M,HTPP.M,2018.HTPP.M,11.07,14.49,13.4,15,20.87,11.13,19.7,16.15,7.65,16.2,17.03,10.61,13.9,-2.38,-1.09,1.6,5.87,-9.74,8.57,-3.55,-8.51,8.55,0.83,-6.41,3.29,1.65,0.68,1.8,1.58,0.18,0.26,0.07,0.28,0.13,0.06,0.09,0.88,0.08,0.37,1.12,-0.22,-1.4,0.08,-0.19,0.21,-0.15,-0.07,0.03,0.79,-0.8,3385.56,376.9,278.01,221.96,245.02,143.19,152.61,141.62,149.69,137.34,156.05,62.52,118.84,-65.16,-98.89,-56.05,23.06,-101.83,9.42,-10.99,8.07,-12.35,18.71,-93.54,56.32,0.31,0.01,0.03,2.52,3.65,2.09,3.16,1.03,4.1,0.47,2.4,0.62,-0.3,0.02,2.49,1.13,-1.56,1.07,-2.13,3.07,-3.63,1.93,-1.78,22.39,24.06,34.37,30.88,27.53,26.39,27.82,24.87,26.34,24.01,24.01,22.72,21.35,1.67,10.31,-3.49,-3.35,-1.13,1.43,-2.96,1.47,-2.33,0,-1.29,-1.37,24.83,25.44,27.44,24.67,25.17,25.06,24.28,21.33,24.89,23.78,20.83,21.83,15.33,0.61,2,-2.78,0.5,-0.11,-0.78,-2.94,3.56,-1.11,-2.94,1,-6.5,0.2,0.19,0.09,0.11,0.09,1.25,1.19,0.89,1.11,1,6.2,6.34,10.32,10.45,11.48,5.04,220.91,63.64,59.63,28.91,110,-0.021,-0.395,-0.921,-0.58,-0.218,-0.081,-0.033,-0.998,-0.195,-0.03,-2.059,-0.001,0.242,0.159,0.222,0.378
2018,M,2,HTPP,69,1.76,22,107.714,2018.HTPP,2018.M,HTPP.M,2018.HTPP.M,11.07,14.49,13.4,15,20.87,11.13,19.7,16.15,7.65,16.2,17.03,10.61,13.9,-2.38,-1.09,1.6,5.87,-9.74,8.57,-3.55,-8.51,8.55,0.83,-6.41,3.29,1.65,0.68,1.8,1.58,0.18,0.26,0.07,0.28,0.13,0.06,0.09,0.88,0.08,0.37,1.12,-0.22,-1.4,0.08,-0.19,0.21,-0.15,-0.07,0.03,0.79,-0.8,3385.56,376.9,278.01,221.96,245.02,143.19,152.61,141.62,149.69,137.34,156.05,62.52,118.84,-65.16,-98.89,-56.05,23.06,-101.83,9.42,-10.99,8.07,-12.35,18.71,-93.54,56.32,0.31,0.01,0.03,2.52,3.65,2.09,3.16,1.03,4.1,0.47,2.4,0.62,-0.3,0.02,2.49,1.13,-1.56,1.07,-2.13,3.07,-3.63,1.93,-1.78,22.39,24.06,34.37,30.88,27.53,26.39,27.82,24.87,26.34,24.01,24.01,22.72,21.35,1.67,10.31,-3.49,-3.35,-1.13,1.43,-2.96,1.47,-2.33,0,-1.29,-1.37,24.83,25.44,27.44,24.67,25.17,25.06,24.28,21.33,24.89,23.78,20.83,21.83,15.33,0.61,2,-2.78,0.5,-0.11,-0.78,-2.94,3.56,-1.11,-2.94,1,-6.5,0.2,0.19,0.09,0.11,0.09,1.25,1.19,0.89,1.11,1,6.2,6.34,10.32,10.45,11.48,5.04,220.91,63.64,59.63,28.91,110,-0.021,-0.395,-0.921,-0.58,-0.218,-0.081,-0.033,-0.998,-0.195,-0.03,-2.059,-0.001,0.242,0.159,0.222,0.378
2018,M,2,HTPP,74,2.18,24,104.286,2018.HTPP,2018.M,HTPP.M,2018.HTPP.M,11.07,14.49,13.4,15,20.87,11.13,19.7,16.15,7.65,16.2,17.03,10.61,13.9,-2.38,-1.09,1.6,5.87,-9.74,8.57,-3.55,-8.51,8.55,0.83,-6.41,3.29,1.65,0.68,1.8,1.58,0.18,0.26,0.07,0.28,0.13,0.06,0.09,0.88,0.08,0.37,1.12,-0.22,-1.4,0.08,-0.19,0.21,-0.15,-0.07,0.03,0.79,-0.8,3385.56,376.9,278.01,221.96,245.02,143.19,152.61,141.62,149.69,137.34,156.05,62.52,118.84,-65.16,-98.89,-56.05,23.06,-101.83,9.42,-10.99,8.07,-12.35,18.71,-93.54,56.32,0.31,0.01,0.03,2.52,3.65,2.09,3.16,1.03,4.1,0.47,2.4,0.62,-0.3,0.02,2.49,1.13,-1.56,1.07,-2.13,3.07,-3.63,1.93,-1.78,22.39,24.06,34.37,30.88,27.53,26.39,27.82,24.87,26.34,24.01,24.01,22.72,21.35,1.67,10.31,-3.49,-3.35,-1.13,1.43,-2.96,1.47,-2.33,0,-1.29,-1.37,24.83,25.44,27.44,24.67,25.17,25.06,24.28,21.33,24.89,23.78,20.83,21.83,15.33,0.61,2,-2.78,0.5,-0.11,-0.78,-2.94,3.56,-1.11,-2.94,1,-6.5,0.2,0.19,0.09,0.11,0.09,1.25,1.19,0.89,1.11,1,6.2,6.34,10.32,10.45,11.48,5.04,220.91,63.64,59.63,28.91,110,-0.021,-0.395,-0.921,-0.58,-0.218,-0.081,-0.033,-0.998,-0.195,-0.03,-2.059,-0.001,0.242,0.159,0.222,0.378
2018,NoM,1,HTPP,54,2.4,25,28.714,2018.HTPP,2018.NoM,HTPP.NoM,2018.HTPP.NoM,13.69,12.76,19.2,17.3,16.11,9.04,15.4,13.49,7.14,17,16.35,13.68,14.95,-6.18,6.44,-1.9,-1.19,-7.07,6.36,-1.91,-6.35,9.86,-0.65,-2.67,1.28,1.57,0.29,0.23,0.18,0.12,0.08,0.08,0.1,0.08,0.05,0.04,0.04,0.1,-0.16,-0.06,-0.05,-0.06,-0.04,0,0.02,-0.02,-0.03,-0.01,0,0.06,3278.23,331.35,228.79,169.53,163.71,150.31,94.64,189.74,134.21,82.07,91.71,94.3,112.36,-659.51,-102.56,-59.26,-5.82,-13.4,-55.67,95.1,-55.53,-52.14,9.64,2.6,18.06,0.31,0.01,0.03,2.52,3.65,2.09,3.16,1.03,4.1,0.47,2.4,0.62,-0.3,0.02,2.49,1.13,-1.56,1.07,-2.13,3.07,-3.63,1.93,-1.78,22.39,24.06,34.37,30.88,27.53,26.39,27.82,24.87,26.34,24.01,24.01,22.72,21.35,1.67,10.31,-3.49,-3.35,-1.13,1.43,-2.96,1.47,-2.33,0,-1.29,-1.37,24.83,25.44,27.44,24.67,25.17,25.06,24.28,21.33,24.89,23.78,20.83,21.83,15.33,0.61,2,-2.78,0.5,-0.11,-0.78,-2.94,3.56,-1.11,-2.94,1,-6.5,0.31,0.09,0.07,0.07,0.14,1.88,0.92,0.67,0.71,1.35,6.01,9.79,9.92,10.04,9.43,7.21,24.57,55.76,29.51,55.03,27,0,0,0,-2.324,0,0,-0.006,-1.594,-0.936,-0.005,0,0,0,0.477,0.521,0.001
